-0.051865,-0.014301,-0.778371,0.626034,0.000000,-0.001065,-0.000000,-0.353889,-0.039521,10.280740,1517516659.348666
-0.051898,-0.014200,-0.778002,0.625933,0.000000,0.000000,-0.001065,-0.303590,-0.156286,10.124454,1517516659.498062
-0.051831,-0.014267,-0.777969,0.626000,0.002131,-0.002131,-0.001065,-0.147304,0.127544,10.036431,1517516659.652192
-0.051730,-0.014368,-0.777901,0.626067,0.001065,0.000000,0.007457,-0.314368,0.255087,9.987928,1517516659.755097
-0.051529,-0.014770,-0.778271,0.626202,-0.034088,-0.003196,-0.013848,-0.402391,0.677239,9.977150,1517516659.905103
-0.052704,-0.013730,-0.778304,0.625530,-0.024501,-0.007457,-0.001065,-0.255087,-0.246105,10.016671,1517516660.004741
-0.053644,-0.012790,-0.778405,0.625362,-0.037284,0.002131,-0.013848,-0.136526,0.373649,10.036431,1517516660.104755
-0.055725,-0.011581,-0.779110,0.624825,-0.049002,-0.033023,-0.003196,-0.303590,-0.195807,9.840624,1517516660.257652
-0.057739,-0.011145,-0.778875,0.624423,-0.033023,-0.010653,-0.013848,-0.028742,-0.039521,9.968168,1517516660.357422
-0.058444,-0.011346,-0.779412,0.623684,-0.009587,0.001065,0.018110,-0.028742,0.716760,10.163975,1517516660.457420
-0.065427,-0.003793,-0.781292,0.620730,-0.240750,-0.033023,-0.029827,-0.510175,1.079630,9.319671,1517516660.658827
-0.073349,0.001544,-0.780889,0.620361,0.049002,-0.046872,0.059655,0.657479,-1.706570,10.144214,1517516660.761850
-0.067206,-0.005035,-0.780587,0.621435,0.206661,0.066046,0.009587,0.079041,-1.040110,10.280740,1517516660.912603
-0.054248,-0.012790,-0.781359,0.621703,0.233293,0.128897,-0.019175,-0.677239,3.335896,10.359781,1517516661.013994
-0.050488,-0.012152,-0.781393,0.621905,-0.227967,-0.050067,-0.027697,-1.255677,2.089202,10.918458,1517516661.114131
-0.056766,-0.010641,-0.782568,0.619891,0.052198,0.072438,-0.005326,0.932326,0.068263,9.820864,1517516661.267272
-0.051126,-0.010876,-0.782534,0.620428,0.159790,-0.075634,0.019175,-3.599966,-0.235327,10.144214,1517516661.369034
-0.048810,-0.022626,-0.781661,0.621905,0.127832,0.025566,-0.061785,-0.283830,0.147304,9.840624,1517516661.519179
-0.039545,-0.025479,-0.781057,0.622677,-0.233293,0.253533,-0.009587,0.549695,2.089202,8.593930,1517516661.669204
-0.045520,-0.011179,-0.783843,0.618649,-0.031958,-0.055394,0.044741,-0.736520,-2.619137,8.653211,1517516661.770730
-0.053140,-0.001511,-0.785287,0.616836,-0.562460,0.164051,-0.036219,2.795183,3.061049,10.115472,1517516661.921735
-0.060492,0.009601,-0.783440,0.618447,-0.038350,-0.084156,-0.058590,0.402391,-1.902377,8.584948,1517516662.021877
-0.060525,0.009467,-0.782635,0.619454,-0.031958,0.149137,0.077764,2.020939,0.470654,9.016081,1517516662.124762
-0.065024,0.010104,-0.784750,0.616299,0.210923,-0.094809,-0.033023,0.246105,-5.946051,11.056780,1517516662.276780
-0.060391,-0.000269,-0.785421,0.615292,0.281230,0.044741,-0.018110,0.932326,-0.666461,8.231059,1517516662.376174
-0.052939,-0.007755,-0.786932,0.614721,-0.235424,-0.239685,-0.068177,-2.177225,0.941308,8.752012,1517516662.527689
-0.054919,-0.005573,-0.786898,0.614620,-0.245011,0.309992,0.011718,0.844303,1.314957,10.821453,1517516662.630571
-0.060391,0.016650,-0.789147,0.611532,-0.098004,-0.035154,0.014914,-0.716760,-3.619726,9.222666,1517516662.781209
-0.059116,0.008694,-0.789449,0.610894,0.194944,-0.153398,-0.084156,-0.039521,-2.168243,10.172957,1517516662.929861
-0.053946,-0.007620,-0.787670,0.613680,0.127832,0.058590,-0.093743,1.726331,1.383220,10.869956,1517516663.031379
-0.040887,-0.002383,-0.790322,0.611331,-0.044741,0.104396,-0.068177,-1.598787,2.559856,10.880734,1517516663.184580
-0.040216,0.001578,-0.792739,0.608242,-0.034088,0.050067,-0.018110,-0.745502,-2.177225,9.605297,1517516663.283858
-0.043774,0.005438,-0.797103,0.602233,-0.076699,-0.033023,0.041545,-0.422152,2.658657,9.251409,1517516663.385242
-0.052368,0.011279,-0.797002,0.601595,0.000000,-0.071373,-0.022371,-2.953265,-1.176635,9.722063,1517516663.536867
-0.052200,0.010272,-0.797002,0.601629,-0.034088,0.090548,0.040480,0.283830,-0.578438,10.762172,1517516663.637010
-0.048910,0.009836,-0.796633,0.602401,0.215184,0.029827,-0.043676,-0.323350,-1.383220,10.311279,1517516663.736146
-0.045520,0.004733,-0.798748,0.599917,-0.336624,-0.120375,0.061785,1.156875,0.362871,9.447215,1517516663.940485
-0.052402,0.008929,-0.798244,0.600555,0.025566,0.001065,-0.037284,-0.490414,-2.295786,11.410669,1517516664.040496
-0.047333,0.005237,-0.798614,0.599984,0.007457,-0.103331,-0.043676,-2.579616,-3.217334,9.605297,1517516664.191426
-0.050857,-0.000772,-0.799587,0.598373,-0.087352,0.044741,0.018110,2.973025,4.699356,11.566955,1517516664.291513
-0.056195,0.007855,-0.799117,0.599044,-0.029827,-0.071373,-0.006392,-1.363460,-4.268223,9.849606,1517516664.394456
-0.057706,0.007654,-0.798110,0.599716,-0.066046,0.002131,-0.031958,-0.705981,-1.216156,9.977150,1517516664.545181
-0.055893,0.008124,-0.797103,0.601193,0.194944,0.176834,0.003196,2.001178,-1.864653,8.780754,1517516664.646572
-0.054617,0.006210,-0.798043,0.600085,0.153398,0.041545,0.029827,0.441912,-3.256855,10.753191,1517516664.798106
-0.044513,-0.003625,-0.797741,0.601327,0.292948,0.027697,0.068177,-0.323350,-2.432312,8.976561,1517516664.899364
-0.027225,-0.031186,-0.796834,0.602468,0.775513,-0.275904,-0.044741,-2.128722,0.000000,9.242427,1517516665.049276
-0.018094,-0.054752,-0.793243,0.606161,-0.294013,0.251403,0.033023,2.324529,6.201138,9.271169,1517516665.200781
-0.025647,-0.020947,-0.795223,0.605993,-1.024785,0.077764,-0.222640,-3.630504,3.432901,9.810086,1517516665.302164
-0.034140,0.013058,-0.795089,0.605389,-0.655138,0.434628,0.138484,2.746680,1.138911,7.083166,1517516665.402185
-0.031354,0.023465,-0.796432,0.603442,0.327036,-0.185356,-0.063916,-2.423330,-0.921548,9.398712,1517516665.556958
-0.031824,0.022827,-0.795861,0.604785,0.061785,0.131028,0.139550,-0.147304,-2.678417,10.772951,1517516665.654268
-0.017120,0.008896,-0.795425,0.606161,0.407997,0.000000,0.122505,0.765262,-2.913745,11.694499,1517516665.806964
-0.005371,-0.007419,-0.791598,0.610961,0.057524,0.090548,-0.070308,0.657479,6.533470,12.842392,1517516665.909620
-0.013998,0.009702,-0.797304,0.603341,-0.450607,0.079895,-0.035154,-0.912566,3.032306,9.064584,1517516666.061137
-0.014972,0.024707,-0.796297,0.604214,-0.085221,0.137419,0.180030,-2.922727,-2.394588,11.135822,1517516666.158275
-0.009332,0.029944,-0.793310,0.608007,-0.084156,0.123571,0.068177,-2.285008,-1.216156,10.546606,1517516666.312052
0.004901,0.025647,-0.798110,0.601931,-0.250337,-0.210923,-0.170442,-3.375417,1.431723,8.642432,1517516666.464552
-0.015207,0.030447,-0.797506,0.602938,-0.441020,-0.215184,0.063916,-1.726331,1.431723,10.135232,1517516666.564683
-0.023599,0.035080,-0.796868,0.602670,0.168312,0.015979,-0.092678,-0.952087,-2.364049,9.634040,1517516666.664707
-0.015375,0.025815,-0.798211,0.601663,0.272708,0.026632,0.011718,-0.637718,-1.697589,9.662782,1517516666.816727
-0.003928,0.015408,-0.799654,0.600890,0.227967,0.118244,-0.041545,0.402391,1.226934,9.869367,1517516666.916744
0.001108,0.005438,-0.801903,0.597433,-0.066046,-0.383495,-0.139550,-3.542481,5.376595,8.466386,1517516667.016881
-0.026889,0.010474,-0.798714,0.601025,-0.076699,-0.116114,0.011718,-1.235916,-3.472422,10.251998,1517516667.168270
-0.026855,0.007016,-0.796767,0.604214,0.037284,-0.010653,0.226901,1.068852,0.558677,9.515478,1517516667.269418
-0.040082,0.011649,-0.793209,0.608074,0.366451,-0.268447,-0.464456,-1.737109,-5.346057,9.996910,1517516667.473826
-0.035852,-0.022256,-0.806536,0.589645,0.902280,-0.287622,-0.258859,2.845482,-1.922137,11.204084,1517516667.570698
-0.027023,-0.054819,-0.804153,0.591290,0.362190,0.096939,0.210923,2.854464,3.296376,12.008867,1517516667.674723
0.001343,-0.061969,-0.796264,0.602401,0.041545,0.178965,-0.001065,-2.619137,4.356246,9.585537,1517516667.824718
0.003021,-0.051965,-0.793880,0.605892,-0.337689,0.067112,0.061785,-3.874813,4.384988,9.497514,1517516667.924873
-0.069791,0.000739,-0.801232,0.594277,-1.394432,-0.872452,0.015979,-8.574169,-12.538802,12.351978,1517516668.077233
-0.109100,0.034039,-0.796029,0.594848,-0.232228,0.014914,-0.198139,-5.739466,-1.834114,7.456815,1517516668.177334
-0.112826,0.052100,-0.793780,0.595385,0.404801,-0.074569,0.028762,0.716760,-4.983186,9.466975,1517516668.328707
-0.086877,0.012219,-0.792907,0.603005,0.751012,-0.220510,-0.068177,4.631093,-7.142447,9.211888,1517516668.479755
-0.079391,-0.006244,-0.791497,0.605926,0.294013,0.155529,0.116114,7.122686,-0.892806,10.801693,1517516668.584001
-0.068549,-0.007520,-0.795559,0.602032,-0.033023,0.063916,-0.111853,-1.207174,-0.646700,10.447804,1517516668.683118
-0.066803,0.011044,-0.793276,0.605087,-0.295078,0.174703,-0.043676,-1.079630,1.079630,9.457993,1517516668.835501
-0.067105,0.024271,-0.793343,0.604583,0.011718,-0.105461,0.043676,-9.084344,-7.544838,10.929237,1517516668.935373
-0.066568,-0.005338,-0.793108,0.605959,-0.197074,0.122505,0.133158,2.854464,-0.696999,7.142447,1517516669.084768
-0.067374,0.001007,-0.791396,0.607571,-0.049002,-0.082025,-0.020240,-1.667050,3.012546,10.251998,1517516669.187639
-0.052335,-0.012857,-0.792000,0.608108,0.319580,0.270577,0.027697,0.646700,2.335307,9.290929,1517516669.289436
-0.026050,-0.019772,-0.793545,0.608242,-0.330232,-0.236489,-0.352603,-10.135232,11.085523,11.978329,1517516669.439846
-0.053073,-0.009198,-0.794350,0.605053,-0.239685,-0.193878,-0.111853,-1.579027,-0.215567,11.037020,1517516669.591363
-0.061868,-0.008258,-0.794317,0.604315,-0.274838,-0.031958,0.120375,0.932326,-2.805961,9.407694,1517516669.692800
-0.055926,-0.014066,-0.794753,0.604113,0.295078,-0.113983,-0.052198,-2.570634,5.416116,9.770565,1517516669.843487
-0.054517,-0.016382,-0.791967,0.607906,0.028762,0.178965,0.041545,2.992786,-0.088023,9.673560,1517516669.943492
-0.051395,-0.017892,-0.792168,0.607873,-0.080960,-0.054329,0.003196,-0.088023,2.196985,10.595108,1517516670.093530
-0.056833,-0.015912,-0.791598,0.608175,-0.151268,-0.017044,0.035154,1.119151,0.362871,10.359781,1517516670.197957
-0.063144,-0.012622,-0.791094,0.608276,-0.223706,-0.061785,-0.024501,0.195807,0.264069,9.104105,1517516670.297287
-0.062707,-0.004263,-0.790322,0.609451,0.142746,0.121440,-0.092678,-2.805961,-1.284419,10.056191,1517516670.447198
-0.060358,-0.007184,-0.791094,0.608645,-0.107592,0.028762,0.034088,1.658068,2.649675,10.135232,1517516670.550217
-0.058780,-0.009131,-0.790960,0.608947,0.174703,-0.066046,0.018110,-0.883824,-0.785022,8.132258,1517516670.751222
-0.053039,-0.022424,-0.789617,0.610861,0.298274,-0.013848,0.011718,0.892806,2.746680,11.734019,1517516670.851991
-0.051797,-0.014233,-0.789584,0.611297,-0.153398,0.104396,-0.078830,-0.538917,3.296376,10.036431,1517516670.953493
-0.043774,-0.018732,-0.789382,0.612035,0.001065,0.043676,0.099070,0.725742,-0.039521,10.370559,1517516671.106139
-0.042096,-0.018362,-0.789382,0.612002,0.120375,0.002131,0.003196,-0.226345,-1.323939,9.702302,1517516671.203040
-0.042331,-0.022324,-0.789214,0.612237,-0.011718,0.090548,0.037284,0.824543,1.589805,8.820275,1517516671.357416
-0.043506,-0.023029,-0.789852,0.611331,-0.095874,0.005326,0.098004,1.393999,0.353889,9.662782,1517516671.458809
-0.042297,-0.026117,-0.789315,0.611868,0.258859,-0.052198,-0.062851,1.609565,2.403570,9.829846,1517516671.560569
-0.043137,-0.025412,-0.788006,0.613479,-0.247142,-0.118244,0.025566,0.136526,0.510175,9.810086,1517516671.759602
-0.048910,-0.020813,-0.787133,0.614520,-0.138484,-0.031958,0.041545,-0.314368,-3.041288,10.977739,1517516671.812473
