0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613788.965105
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613789.065132
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613789.165263
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613789.365794
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613789.565816
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613789.766086
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613789.965642
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613790.365999
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613790.566067
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613790.766999
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613790.967006
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613791.166902
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613791.366323
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613791.567235
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613791.767322
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613791.967349
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613792.166951
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613792.367691
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613792.567605
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613792.767638
0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613792.966921
0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613793.168078
0.049000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613793.367812
0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613793.567470
0.142000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613793.767102
0.207000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1511613793.968272
